Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2022,Fall,2022-fa,SE,450,Decision Analysis I,LCD,1,10,9,8,5,1,2,1,2,0,0,0,0,0,"Wang, Pingfeng"
2022,Fall,2022-fa,SE,494,Senior Engineering Project I,LBD,0,32,21,16,7,0,0,0,0,0,0,0,0,0,"Titone, Thomas A"
2022,Fall,2022-fa,SE,495,Senior Engineering Project II,LAB,13,33,13,8,7,2,0,0,0,0,0,0,0,0,"Titone, Thomas A"
2022,Fall,2022-fa,TAM,195,Mechanics in the Modern World,LCD,5,13,11,3,2,0,1,2,1,1,0,0,1,0,"Johnson, Blake E"
2022,Fall,2022-fa,TAM,210,Introduction to Statics,LEC,14,32,15,13,20,13,6,7,3,0,0,1,3,0,"Admal, Nikhil Chandra"
2022,Fall,2022-fa,TAM,210,Introduction to Statics,LEC,23,36,27,36,28,9,7,3,1,1,2,0,3,0,"Juarez, Gabriel"
2022,Fall,2022-fa,TAM,211,Statics,LEC,10,26,13,20,24,12,9,15,3,3,2,2,2,0,"Admal, Nikhil Chandra"
2022,Fall,2022-fa,TAM,211,Statics,LEC,9,36,18,15,21,13,11,7,3,0,4,2,1,0,"Juarez, Gabriel"
2022,Fall,2022-fa,TAM,212,Introductory Dynamics,LEC,6,26,22,25,27,14,12,19,7,6,4,0,4,0,"Matlack, Kathryn"
2022,Fall,2022-fa,TAM,251,Introductory Solid Mechanics,LEC,0,39,13,20,19,13,15,17,6,10,10,4,11,0,"Chang, Wayne"
2022,Fall,2022-fa,TAM,335,Introductory Fluid Mechanics,LEC,8,19,26,18,13,19,7,1,1,4,1,2,1,0,"Liebenberg, Leon"
2022,Fall,2022-fa,TAM,335,Introductory Fluid Mechanics,LEC,0,5,8,3,4,7,6,0,2,1,0,1,2,2,"Liebenberg, Leon"
2022,Fall,2022-fa,TAM,470,Computational Mechanics,LCD,6,12,6,6,3,2,1,4,1,0,1,2,1,0,"Mercer, Brian S"
2022,Fall,2022-fa,TAM,541,Mathematical Methods I,LCD,13,24,13,10,13,10,2,3,2,0,0,0,1,3,"Hilgenfeldt, Sascha"
2022,Fall,2022-fa,TAM,551,Solid Mechanics I,LCD,4,4,6,3,1,3,1,1,4,0,0,0,0,0,"Sofronis, Petros"
2022,Fall,2022-fa,TE,100,Intro to ILEE,LCD,7,10,1,1,1,1,0,1,1,0,0,0,2,0,"Jahnke, Keilin T"
2022,Fall,2022-fa,TE,200,Introduction to Innovation,DIS,0,21,2,2,0,0,0,0,0,0,0,0,0,0,"Koon, Samantha L"
2022,Fall,2022-fa,TE,200,Introduction to Innovation,DIS,0,21,1,1,1,0,0,0,0,0,0,0,1,0,"Jahnke, Keilin T"
2022,Fall,2022-fa,TE,200,Introduction to Innovation,DIS,0,19,1,0,2,1,0,0,0,1,0,0,0,0,"Koon, Samantha L"
2022,Fall,2022-fa,TE,200,Introduction to Innovation,DIS,0,22,0,0,2,0,0,2,0,0,1,0,0,0,"Murphy, Christopher"
2022,Fall,2022-fa,TE,200,Introduction to Innovation,DIS,0,15,6,0,2,1,0,0,1,0,0,0,0,0,"Murphy, Christopher"
2022,Fall,2022-fa,TE,250,From Idea to Enterprise,LCD,14,17,3,2,0,1,0,0,0,0,0,0,0,0,"Karasek, Mark L"
2022,Fall,2022-fa,TE,360,Lect in Engrg Entrepreneurship,LCD,16,7,14,3,2,3,1,3,1,0,0,0,2,0,"Wilson, Gerald O"
2022,Fall,2022-fa,TE,360,Lect in Engrg Entrepreneurship,LCD,5,15,4,0,2,0,0,0,0,0,0,0,0,0,"Taylor, Jed L"
2022,Fall,2022-fa,TE,401,City Scholars,LCD,5,15,4,0,2,0,0,0,0,0,0,0,0,0,"Singer, Andrew C"
2022,Fall,2022-fa,TE,450,"Startups:Inc,Fund,Contracts,IP",LCD,0,8,10,1,3,0,1,0,0,0,0,0,0,0,"Barich, Joseph M"
2022,Fall,2022-fa,TE,460,Lect in Engrg Entrepreneurship,LCD,7,6,4,0,1,1,1,0,1,0,0,0,0,0,"Wilson, Gerald O"
2022,Fall,2022-fa,TE,460,Lect in Engrg Entrepreneurship,ONL,16,13,4,2,4,2,1,0,0,0,0,0,0,0,"Wilson, Gerald O"
2022,Fall,2022-fa,TE,466,High-Tech Venture Marketing,OD,0,2,6,4,6,1,0,2,1,0,0,0,0,0,"Bivona, Marc"
2022,Spring,2022-sp,ABE,152,Water in Global Environment,ONL,91,15,3,7,5,2,4,3,0,0,1,0,7,0,"Kalita, Prasanta K"
2022,Spring,2022-sp,ABE,225,ABE Principles: Bioenvironment,LCD,2,8,3,5,3,0,0,1,0,0,0,0,2,0,"Zhang, Yuanhui"
2022,Spring,2022-sp,ABE,226,ABE Principles: Bioprocessing,LCD,1,5,4,4,3,4,0,1,0,0,0,0,2,0,"Singh, Vijay"
2022,Spring,2022-sp,ABE,469,Industry-Linked Design Project,LCD,4,15,7,5,7,1,0,0,0,0,0,0,0,0,"Witmer, Ann-Perry"
2022,Spring,2022-sp,ABE,498,Special Topics,LCD,5,12,3,3,2,0,0,0,0,0,2,0,1,0,"Wang, Xinlei"
2022,Spring,2022-sp,AE,140,CAD,LCD,0,27,6,2,7,1,1,1,0,1,3,0,0,0,"Woodard, Brian S"
2022,Spring,2022-sp,AE,140,CAD,LCD,0,22,12,7,5,2,1,0,0,0,0,0,0,0,"Woodard, Brian S"
2022,Spring,2022-sp,AE,202,Aerospace Flight Mechanics,LCD,10,37,26,12,9,8,2,0,1,0,0,1,5,0,"Putnam, Zachary R"
2022,Spring,2022-sp,AE,311,Incompressible Flow,LEC,7,5,6,2,1,1,2,0,0,0,0,0,0,1,"Villafane Roca, Laura"
2022,Spring,2022-sp,AE,312,Compressible Flow,LCD,4,6,13,12,20,13,7,8,5,1,3,1,0,1,"Panerai, Francesco"
2022,Spring,2022-sp,AE,321,Mechs of Aerospace Structures,LEC,0,12,1,4,6,0,3,6,2,1,4,0,3,1,"Lambros, John"
2022,Spring,2022-sp,AE,323,Applied Aerospace Structures,LCD,2,18,12,13,10,15,9,4,3,4,5,0,2,1,"Chew, Huck Beng"
2022,Spring,2022-sp,AE,352,Aerospace Dynamical Systems,LEC,9,6,9,3,2,3,2,6,0,0,4,2,1,2,"Langbort, Cedric"
2022,Spring,2022-sp,AE,353,Aerospace Control Systems,LCD,1,27,18,8,18,6,4,2,1,0,2,2,0,0,"Bretl, Timothy W"
2022,Spring,2022-sp,AE,370,Aerospace Numerical Methods,LCD,2,51,8,8,11,6,3,2,4,3,5,6,3,1,"Goza, Andres J"
2022,Spring,2022-sp,AE,410,Computational Aerodynamics,LCD,5,5,7,3,1,2,3,1,2,0,0,0,0,0,"Hagen, Wyatt A"
2022,Spring,2022-sp,AE,419,Aircraft Flight Mechanics,LCD,2,12,5,8,12,7,9,4,2,2,1,0,5,0,"Ansell, Phillip J"
2022,Spring,2022-sp,AE,434,Rocket Propulsion,LCD,0,7,5,6,6,3,0,0,0,0,0,0,2,0,"Levin Fliflet, Deborah"
2022,Spring,2022-sp,AE,435,Electric Propulsion,LCD,0,4,8,6,10,3,2,1,1,0,3,0,2,0,"Rovey, Joshua L"
2022,Spring,2022-sp,AE,443,Aerospace Systems Design II,LCD,3,9,18,7,7,0,0,1,0,0,0,0,0,0,"Merret, Jason M"
2022,Spring,2022-sp,AE,443,Aerospace Systems Design II,LCD,0,16,15,2,32,10,2,4,0,0,0,0,1,0,"Lembeck, Michael F"
2022,Spring,2022-sp,AE,461,Structures & Control Lab,LCD,7,34,35,24,11,4,4,2,1,1,1,1,0,0,"Chasiotis, Ioannis"
2022,Spring,2022-sp,AE,498,Intro to Human Spaceflight,LEC,1,12,6,3,9,1,0,0,0,0,0,0,0,0,"Lembeck, Michael F"
2022,Spring,2022-sp,AE,504,Optimal Aerospace Systems,LEC,3,17,3,2,1,0,0,0,0,0,0,0,0,0,"Zahedi Mehr, Negar"
2022,Spring,2022-sp,AE,508,Optimal Space Trajectories,LCD,22,2,0,2,3,0,0,0,0,0,0,0,0,0,"Woollands, Robyn M"
2022,Spring,2022-sp,BIOE,120,Introduction to Bioengineering,LEC,77,12,2,2,0,1,0,0,0,0,0,0,0,0,"Golecki, Holly M"
2022,Spring,2022-sp,BIOE,202,Cell & Tissue Engineering Lab,LEC,8,7,3,5,12,3,5,4,2,1,1,0,0,0,"Jensen, Karin J"
2022,Spring,2022-sp,BIOE,205,Signals & Systems in Bioengrg,LCD,29,20,7,5,10,6,3,1,0,0,0,2,2,0,"Reck, Rebecca M"
2022,Spring,2022-sp,BIOE,210,Linear Alg for Biomed Data Sci,LEC,16,21,10,15,7,8,3,3,3,1,2,0,0,1,"Jensen, Paul A"
2022,Spring,2022-sp,BIOE,310,Comp Tools Bio Data,LEC,34,39,5,6,1,2,0,3,1,0,0,0,0,0,"Maslov, Sergei"
2022,Spring,2022-sp,BIOE,360,Transport & Flow in Bioengrg,LEC,0,32,8,13,14,6,4,5,5,3,2,0,0,0,"Cvetkovic, Caroline E"
2022,Spring,2022-sp,BIOE,414,Biomedical Instrumentation,DIS,14,13,5,11,7,4,7,5,2,2,0,0,0,0,"Irudayaraj, Joseph M"
2022,Spring,2022-sp,BIOE,415,Biomedical Instrumentation Lab,LEC,29,28,8,0,3,0,0,0,0,0,0,0,0,0,"Reck, Rebecca M"
2022,Spring,2022-sp,BIOE,420,Intro Bio Control Systems,LEC,6,52,0,2,15,0,0,2,0,0,1,0,1,0,"Sutton, Brad"
2022,Spring,2022-sp,BIOE,435,Senior Design I,LCD,7,24,2,0,0,3,1,0,0,0,0,0,0,0,"Golecki, Holly M"
2022,Spring,2022-sp,BIOE,436,Senior Design II,ONL,7,23,3,0,0,3,1,0,0,0,0,0,0,0,"Golecki, Holly M"
2022,Spring,2022-sp,BIOE,479,Cancer Nanotechnology,LCD,4,11,5,2,2,0,0,0,0,0,0,0,0,0,"Nie, Shuming"
2022,Spring,2022-sp,BIOE,498,Immunoengineering,LEC,30,17,0,0,1,0,0,0,0,0,0,0,0,0,"Sirk, Shannon"
2022,Spring,2022-sp,BIOE,498,Exprmnt Design & Optimization,LEC,3,11,6,3,2,0,0,0,0,0,0,0,0,0,"Jensen, Paul A"
2022,Spring,2022-sp,BIOE,498,Regulatory & Safety Issues,LEC,9,9,6,0,1,0,0,0,0,0,0,0,1,0,"Amos, Jennifer"
2022,Spring,2022-sp,CEE,201,Systems Engrg & Economics,LCD,0,10,13,8,11,9,4,4,1,1,2,0,1,0,"Kontou, Eleftheria"
2022,Spring,2022-sp,CEE,202,Engineering Risk & Uncertainty,LCD,7,34,21,10,3,3,2,2,0,0,0,1,0,0,"Tessum, Christopher M"
2022,Spring,2022-sp,CEE,310,Transportation Engineering,LCD,2,9,4,6,7,1,3,4,1,0,0,0,2,0,"Lehe, Lewis J"
2022,Spring,2022-sp,CEE,320,Construction Engineering,LEC,40,8,11,13,11,4,3,3,1,0,4,2,0,0,"Amer, Fouad"
2022,Spring,2022-sp,CEE,330,Environmental Engineering,LCD,0,22,21,23,13,9,3,1,0,0,0,0,0,0,"Nguyen, Thanh H"
2022,Spring,2022-sp,CEE,350,Water Resources Engineering,LCD,0,13,5,2,2,4,0,0,0,0,2,0,1,0,"Ghadiri, Maryam"
2022,Spring,2022-sp,CEE,360,Structural Engineering,LCD,9,9,9,8,23,4,1,3,1,3,1,3,0,0,"Cha, Eun Jeong"
2022,Spring,2022-sp,CEE,380,Geotechnical Engineering,LCD,5,10,5,6,8,6,8,2,6,1,3,0,1,0,"Makhnenko, Roman"
2022,Spring,2022-sp,CEE,380,Geotechnical Engineering,LCD,10,5,3,3,4,5,5,7,0,0,0,0,2,0,"Baser, Tugce"
2022,Spring,2022-sp,CEE,418,Public Transportation Systems,LCD,4,3,2,7,4,0,4,6,1,1,1,0,0,0,"Ouyang, Yanfeng"
2022,Spring,2022-sp,CEE,420,Construction Productivity,LCD,0,18,17,13,9,1,3,0,0,0,1,1,0,0,"Ignacio, Ernest-John D"
2022,Spring,2022-sp,CEE,420,Construction Productivity,ONL,1,11,11,10,6,3,1,0,0,0,0,1,0,0,"Ignacio, Ernest-John D"
2022,Spring,2022-sp,CEE,421,Construction Planning,LCD,2,23,12,8,5,4,5,3,2,2,0,1,1,0,"El-Rayes, Khaled A"
2022,Spring,2022-sp,CEE,433,Water Technology and Policy,LCD,1,9,5,5,6,2,0,0,0,0,0,0,0,0,"Stillwell, Ashlynn S"
2022,Spring,2022-sp,CEE,460,Steel Structures I,LCD,2,10,1,2,6,2,4,3,3,0,0,2,0,0,"Lombardo, Franklin T"
2022,Spring,2022-sp,CEE,461,Reinforced Concrete I,LCD,3,5,8,7,11,3,5,4,2,1,1,0,1,0,"Henschen, Jacob D"
2022,Spring,2022-sp,CEE,462,Steel Structures II,LCD,3,8,9,5,5,0,0,0,0,0,0,0,0,0,"Fahnestock, Larry A"
2022,Spring,2022-sp,CEE,465,Design of Structural Systems,LCD,3,6,7,3,3,0,0,1,0,0,0,0,0,0,"Sychterz, Ann C"
2022,Spring,2022-sp,CEE,470,Structural Analysis,LCD,3,5,7,2,5,5,0,0,1,0,0,0,1,0,"Zhang, Xiaojia"
2022,Spring,2022-sp,CEE,498,Machine Learning in CEE,LCD,28,13,5,4,1,0,0,0,1,0,1,0,1,0,"Meidani, Hadi"
2022,Spring,2022-sp,CEE,526,Construction Optimization,LCD,6,16,6,9,5,5,2,1,0,0,0,0,0,0,"El-Rayes, Khaled A"
2022,Spring,2022-sp,CEE,528,Construction Data Modeling,LCD,7,13,16,6,1,2,0,0,0,0,0,0,0,0,"El-Gohary, Nora"
2022,Spring,2022-sp,CEE,570,Finite Element Methods,LCD,1,16,7,15,7,2,0,0,1,0,0,0,0,0,"Duarte, Carlos A"
2022,Spring,2022-sp,CEE,572,Earthquake Engineering,LCD,13,20,4,1,0,0,0,0,0,0,0,0,0,0,"Elbanna, Ahmed"
2022,Spring,2022-sp,CEE,592,Sustainable Urban Systems,LCD,34,4,1,0,1,0,0,0,0,0,0,0,0,0,"Zhao, Lei"
2022,Spring,2022-sp,CS,101,Intro Computing: Engrg & Sci,OLC,155,340,55,20,12,16,8,3,6,4,6,0,17,1,"Davis, Neal E"
2022,Spring,2022-sp,CS,105,Intro Computing: Non-Tech,OLC,12,62,17,11,22,9,10,16,14,3,4,4,9,2,"Zilles, Craig"
2022,Spring,2022-sp,CS,105,Intro Computing: Non-Tech,OLC,28,101,26,24,29,19,17,19,20,4,9,2,10,3,"Zilles, Craig"
2022,Spring,2022-sp,CS,124,Intro to Computer Science I,OLC,70,314,43,25,23,27,12,9,9,0,18,0,28,4,"Challen, Geoffrey W"
2022,Spring,2022-sp,CS,126,Software Design Studio,LCD,47,105,25,5,5,0,4,1,0,1,3,2,5,0,"Woodley, Michael J"
2022,Spring,2022-sp,CS,128,Intro to Computer Science II,OLC,0,763,71,37,27,25,15,14,10,4,6,4,32,10,"Nowak, Michael"
2022,Spring,2022-sp,CS,173,Discrete Structures,LEC,41,72,65,36,39,29,15,8,12,8,2,3,9,0,"Cosman, Benjamin L"
2022,Spring,2022-sp,CS,173,Discrete Structures,LEC,31,97,54,45,46,26,15,18,10,10,1,0,3,0,"Delgosha, Payam"
2022,Spring,2022-sp,CS,173,Discrete Structures- Honors,LEC,5,14,5,5,1,0,2,0,0,0,0,1,1,0,"Parthasarathy, Madhusudan"
2022,Spring,2022-sp,CS,173,Discrete Structures,LEC,14,19,6,12,10,9,4,5,2,4,2,0,12,0,"Cosman, Benjamin L"
2022,Spring,2022-sp,CS,199,CA Training,LEC,21,0,0,0,0,0,0,1,0,0,0,0,0,0,"Asplund, Joshua T"
2022,Spring,2022-sp,CS,210,Ethical & Professional Issues,LCD,6,35,8,8,17,3,3,3,0,0,1,0,2,0,"Cunningham, Ryan M"
2022,Spring,2022-sp,CS,211,Ethical & Professional Conduct,LCD,9,38,8,7,4,2,0,1,0,0,1,0,2,0,"Cunningham, Ryan M"
2022,Spring,2022-sp,CS,222,Software Design Lab,LBD,146,45,0,2,1,0,0,0,0,0,0,0,2,0,"Woodley, Michael J"
2022,Spring,2022-sp,CS,225,Data Structures,LEC,5,117,9,8,11,4,4,5,5,3,1,3,9,2,"Evans, Graham C"
2022,Spring,2022-sp,CS,225,Data Structures,LEC,9,176,14,12,12,11,6,7,2,1,2,2,23,1,"Solomon, Brad R"
2022,Spring,2022-sp,CS,233,Computer Architecture,LEC,38,49,3,1,10,0,0,4,0,0,2,0,3,0,"Herman, Geoffrey L"
2022,Spring,2022-sp,CS,233,Computer Architecture,LEC,86,93,4,5,14,1,0,6,0,0,1,0,5,1,"Herman, Geoffrey L"
2022,Spring,2022-sp,CS,240,Intro to Computer Systems,LEC,12,36,10,14,11,2,3,3,5,0,0,1,1,2,"Fagen-Ulmschnei, Wade A"
2022,Spring,2022-sp,CS,241,System Programming,LEC,79,109,23,17,19,6,14,7,5,2,2,9,10,0,"Angrave, Lawrence"
2022,Spring,2022-sp,CS,357,Numerical Methods I,OLC,13,142,28,20,27,14,6,8,1,5,3,4,2,1,"Silva, Mariana T"
2022,Spring,2022-sp,CS,357,Numerical Methods I,LCD,10,71,17,5,10,5,4,1,4,4,8,4,4,1,"Silva, Mariana T"
2022,Spring,2022-sp,CS,361,Prob & Stat for Computer Sci,LEC,94,62,29,31,14,8,16,10,4,1,2,2,4,2,"Liu, Hongye"
2022,Spring,2022-sp,CS,374,Intro to Algs & Models of Comp,LEC,24,39,49,35,45,41,26,31,14,11,9,4,6,2,"Chan, Timothy M"
2022,Spring,2022-sp,CS,374,Intro to Algs & Models of Comp,LEC,30,29,37,38,35,2,3,1,1,1,0,0,4,0,"Kani, Nickvash"
2022,Spring,2022-sp,CS,411,Database Systems,ONL,71,56,4,6,6,1,1,0,0,0,0,1,3,0,"Chang, Kevin C"
2022,Spring,2022-sp,CS,411,Database Systems,LCD,34,146,48,16,9,10,5,3,1,1,1,0,3,0,"Alawini, Abdussalam A"
2022,Spring,2022-sp,CS,412,Introduction to Data Mining,ONL,33,63,37,30,12,7,0,5,0,0,3,0,6,1,"Han, Jiawei"
2022,Spring,2022-sp,CS,412,Introduction to Data Mining,LCD,14,25,28,22,22,9,5,6,13,1,8,0,6,0,"Tong, Hanghang"
2022,Spring,2022-sp,CS,418,Interactive Computer Graphics,LEC,2,47,13,10,7,2,4,4,1,0,0,0,2,1,"Shaffer, Eric G"
2022,Spring,2022-sp,CS,420,Parallel Progrmg: Sci & Engrg,LCD,7,12,13,7,7,1,1,0,0,0,0,0,1,0,"Kanakagiri, Raghavendra"
2022,Spring,2022-sp,CS,421,Progrmg Languages & Compilers,LCD,25,166,0,11,17,0,4,6,0,0,11,0,2,0,"Beckman, Mattox A"
2022,Spring,2022-sp,CS,421,Progrmg Languages & Compilers,LCD,15,100,0,8,16,0,3,3,0,0,8,0,1,0,"Beckman, Mattox A"
2022,Spring,2022-sp,CS,425,Distributed Systems,ONL,14,23,30,31,35,19,10,7,2,4,1,0,2,1,"Mittal, Radhika"
2022,Spring,2022-sp,CS,433,Computer System Organization,LCD,2,8,7,4,3,2,2,2,0,0,0,0,0,0,"Fletcher, Christopher W"
2022,Spring,2022-sp,CS,437,Topics in Internet of Things,ONL,60,19,6,2,3,2,1,2,3,0,0,0,4,5,"Caesar, Matthew C"
2022,Spring,2022-sp,CS,437,Topics in Internet of Things,ONL,49,33,8,4,2,11,6,4,1,1,4,1,7,3,"Caesar, Matthew C"
2022,Spring,2022-sp,CS,438,Communication Networks,LCD,8,28,17,19,4,1,1,0,0,0,0,0,0,0,"Vasisht, Deepak"
2022,Spring,2022-sp,CS,440,Artificial Intelligence,LCD,24,129,43,31,68,8,11,21,3,3,3,3,11,1,"Hasegawa-Johnso, Mark A"
2022,Spring,2022-sp,CS,440,Artificial Intelligence,OLC,12,14,1,4,6,1,1,0,0,0,0,0,2,0,"Hasegawa-Johnso, Mark A"
2022,Spring,2022-sp,CS,441,Applied Machine Learning,ONL,7,174,20,11,6,2,2,0,3,1,0,0,5,1,"Morales Aguirre, Marco An"
2022,Spring,2022-sp,CS,441,Applied Machine Learning,ONL,2,126,14,4,2,1,0,3,1,1,0,1,3,0,"Morales Aguirre, Marco An"
2022,Spring,2022-sp,CS,442,Trustworthy Machine Learning,LCD,7,4,2,0,4,1,0,1,0,0,0,0,2,1,"Zhao, Han"
2022,Spring,2022-sp,CS,444,Deep Learning for Compt Visn,ONL,31,122,4,2,26,1,0,11,1,1,3,2,5,1,"Lazebnik, Svetlana"
2022,Spring,2022-sp,CS,445,Computational Photography,ONL,13,36,34,8,5,4,6,2,1,1,3,2,5,0,"Wang, Yuxiong"
2022,Spring,2022-sp,CS,445,Computational Photography,ONL,13,20,17,3,3,3,2,1,0,0,0,0,0,5,"Wang, Yuxiong"
2022,Spring,2022-sp,CS,446,Machine Learning,LCD,8,58,55,32,20,21,12,6,6,2,0,2,4,2,"Telgarsky, Matus J"
2022,Spring,2022-sp,CS,450,Numerical Analysis,LCD,7,26,10,13,26,6,7,3,2,0,0,0,0,0,"Fischer, Paul"
2022,Spring,2022-sp,CS,461,Computer Security I,LCD,6,25,12,15,21,15,8,9,7,2,3,2,4,2,"Bailey, Michael D"
2022,Spring,2022-sp,CS,464,Topics in Societal Impacts,LCD,11,9,4,2,1,1,0,0,0,0,0,0,0,0,"Cobb, Camille M"
2022,Spring,2022-sp,CS,466,Introduction to Bioinformatics,LCD,11,25,11,8,16,5,4,1,1,0,0,0,2,0,"Sinha, Saurabh"
2022,Spring,2022-sp,CS,473,Algorithms,LEC,2,8,13,5,12,10,8,5,0,1,0,0,1,0,"Forbes, Michael A"
2022,Spring,2022-sp,CS,475,Formal Models of Computation,LCD,9,6,0,3,2,2,1,0,0,0,0,0,1,0,"Cosman, Benjamin L"
2022,Spring,2022-sp,CS,484,Parallel Programming,ONL,9,45,7,0,25,0,0,20,1,0,0,0,4,6,"Rauchwerger, Lawrence"
2022,Spring,2022-sp,CS,484,Parallel Programming,ONL,7,22,3,0,10,0,0,2,0,0,0,0,1,0,"Rauchwerger, Lawrence"
2022,Spring,2022-sp,CS,498,Data Management in the Cloud,LEC,19,7,4,4,2,0,0,1,0,0,0,0,0,0,"Alawini, Abdussalam A"
2022,Spring,2022-sp,CS,498,Computational Advertising,LCD,14,21,9,0,0,0,0,0,0,0,0,0,2,0,"Sundaram, Hari"
2022,Spring,2022-sp,CS,498,Cloud Computing Applications,ONL,5,37,10,9,14,2,0,0,0,0,1,0,4,0,"Farivar, Reza"
2022,Spring,2022-sp,CS,498,Cloud Computing Applications,ONL,23,171,39,28,43,4,2,6,0,1,0,0,4,1,"Farivar, Reza"
2022,Spring,2022-sp,CS,498,Game Development,ONL,86,101,20,16,5,1,3,4,5,0,4,0,2,2,"Shaffer, Eric G"
2022,Spring,2022-sp,CS,498,AI for Robot Manipulation,LCD,0,7,7,3,3,3,0,0,0,0,0,1,0,0,"Hauser, Kris"
2022,Spring,2022-sp,CS,498,Robotic Systems,LCD,7,5,1,2,3,1,0,0,1,1,0,0,1,0,"Morales Aguirre, Marco An"
2022,Spring,2022-sp,CS,498,Intro to Machine Perception,LEC,38,14,2,10,2,1,1,5,1,0,1,0,3,0,"Wang, Shenlong"
2022,Spring,2022-sp,CS,500,Topics in Comp Ed Rsrch,LCD,0,22,3,0,0,0,0,0,0,0,0,0,1,0,"Lewis, Colleen M"
2022,Spring,2022-sp,CS,510,Advanced Information Retrieval,LCD,20,51,12,5,4,2,0,0,0,0,0,0,0,0,"Zhai, Chengxiang"
2022,Spring,2022-sp,CS,533,Parallel Computer Architecture,LCD,4,19,2,4,4,2,0,0,0,0,0,0,0,0,"Torrellas, Josep"
2022,Spring,2022-sp,CS,555,Numerical Methods for PDEs,LEC,9,12,1,2,2,1,0,0,0,0,0,0,0,1,"Kloeckner, Andreas P"
2022,Spring,2022-sp,CS,565,Human-Computer Interaction,LEC,0,25,3,6,1,0,0,0,0,0,0,0,0,0,"Bailey, Brian P"
2022,Spring,2022-sp,CS,598,Sec and Priv for home IoT,LCD,8,9,2,3,0,0,0,0,0,0,0,0,0,0,"Gunter, Carl"
2022,Spring,2022-sp,CS,598,Quantum Cryptography,LCD,5,12,6,1,0,0,0,0,0,0,0,0,1,1,"Khurana, Dakshita"
2022,Spring,2022-sp,CS,598,Deep Lrng for Healthcare,ONL,157,107,42,13,10,7,0,3,0,0,0,0,2,1,"Sun, Jimeng"
2022,Spring,2022-sp,CS,598,Advanced Bayesian Modeling,ONL,15,39,20,14,18,3,0,3,0,1,0,0,1,0,"Park, Trevor H"
2022,Spring,2022-sp,CS,598,"Smart cities, homes, & beyond",LCD,4,19,0,0,1,1,0,0,0,0,0,0,0,0,"Soltanaghai, Elahe"
2022,Spring,2022-sp,CS,598,Fault-Tolerant Dist Algorithms,LCD,6,6,6,9,7,3,1,0,0,0,0,0,0,1,"Ren, Ling"
2022,Spring,2022-sp,CS,598,ML for Software Engineering,LCD,3,13,4,2,0,0,0,0,0,0,0,0,0,0,"Jabbarvand Behr, Reyhaneh"
2022,Spring,2022-sp,CS,598,HCI for ML,LCD,10,25,6,4,0,0,0,0,0,0,0,0,0,0,"Kumar, Ranjitha"
2022,Spring,2022-sp,CS,598,Social Computing,LCD,25,6,0,1,0,0,0,0,0,0,0,0,0,0,"Chandrasekharan, Eshwar"
2022,Spring,2022-sp,CS,598,Proof Automation,LCD,16,2,2,2,0,0,0,0,0,0,0,0,0,0,"Ringer, Talia L"
2022,Spring,2022-sp,CS,598,Reliability of Cloud-Scale Sys,LCD,5,12,9,7,0,0,0,0,0,0,0,0,0,0,"Xu, Tianyin"
2022,Spring,2022-sp,ECE,110,Introduction to Electronics,LEC,3,17,8,5,7,3,2,7,2,1,2,0,2,0,"Choi, Hyungsoo"
2022,Spring,2022-sp,ECE,110,Introduction to Electronics,LEC,8,49,14,10,37,11,6,21,8,8,7,0,7,1,"Schuh, Jonathon K"
2022,Spring,2022-sp,ECE,110,Introduction to Electronics,OLC,4,28,4,12,20,6,6,9,4,8,4,1,6,0,"Gilbert, Matthew"
2022,Spring,2022-sp,ECE,110,Introduction to Electronics,LEC,12,39,10,7,23,4,7,19,1,2,2,0,6,0,"Zhao, Yang"
2022,Spring,2022-sp,ECE,120,Introduction to Computing,OLC,32,51,24,25,20,8,4,3,3,1,2,1,3,2,"Levchenko, Kirill I"
2022,Spring,2022-sp,ECE,120,Introduction to Computing,LEC,9,27,13,3,4,3,5,2,3,2,0,1,5,1,"Bhowmik, Ujjal K"
2022,Spring,2022-sp,ECE,120,Introduction to Computing,OLC,19,26,16,6,5,3,2,2,1,1,1,1,6,0,"Aggarwal, Anu"
2022,Spring,2022-sp,ECE,205,Electrical & Electronic Ckts,LEC,88,45,20,28,33,18,8,4,3,3,3,2,3,1,"Radhakrishnan, Chandrasek"
2022,Spring,2022-sp,ECE,206,Electrical & Electronics Lab,LAB,0,23,2,1,0,1,0,0,0,0,0,0,1,0,"Radhakrishnan, Chandrasek"
2022,Spring,2022-sp,ECE,206,Electrical & Electronics Lab,LAB,0,20,2,1,1,1,0,0,0,0,0,0,1,0,"Radhakrishnan, Chandrasek"
2022,Spring,2022-sp,ECE,210,Analog Signal Processing,LEC,4,6,0,10,5,1,9,8,3,1,1,2,2,1,"Alvarez, Juan"
2022,Spring,2022-sp,ECE,210,Analog Signal Processing,LEC,3,6,11,15,14,11,9,5,8,4,2,3,5,0,"Mironenko, Olga"
2022,Spring,2022-sp,ECE,210,Analog Signal Processing,LEC,4,2,5,9,14,5,10,7,3,1,2,3,3,2,"Mironov, Andrey"
2022,Spring,2022-sp,ECE,210,Analog Signal Processing,LEC,4,4,4,8,15,13,7,7,9,3,8,1,2,2,"Schmitz, Christopher"
